id,iddepto,nomdepto,idmpio,nompio,codigohabilitacion,nombre,nitsnit,ese,direccion,direccionorig,telefono,najunombre,numerosedeprincipal,latitude,longitude,Localidad
1084,11,Bogotá D.C,11001,BOGOTÁ,"1,100,126,412",FISIOMEDICAL CENTER SAS,"900,475,557",,CR 53F No. 4B 02,CR 53F No. 4B 02,4145833- 3113865128 - 3124961682,Privada,1,4.6173115,-74.1192601,Puente Aranda
1085,11,Bogotá D.C,11001,BOGOTÁ,"1,100,126,445",cuidandote en casa sas,"900,518,560",,CRA 27 B No. 53A - 57,CRA 27 B No. 53A - 57,3598324 - 3112300389,Privada,1,4.5540153,-74.1586261,Ciudad Bolivar
1086,11,Bogotá D.C,11001,BOGOTÁ,"1,100,126,490",EFI CIENCIA OCUPACIONAL LTDA,"900,380,757",,CL 71 29 30,CL 71 29 30,7555975 7555977  3112281777,Privada,1,4.6927275,-74.1053098,Engativá
1087,11,Bogotá D.C,11001,BOGOTÁ,"1,100,126,515",BUITRAGO SAS,"900,608,580",,AK  30  No.  4 A    58,AK  30  No.  4 A    58,571 3702999,Privada,1,4.6656072,-74.0748929,Barrios Unidos
1088,11,Bogotá D.C,11001,BOGOTÁ,"1,100,126,536",CONFORT DENTAL SAS,"900,674,891",,CARRERA  99 #18A -09 LOCAL 1  - Barrio:FONTIBON VILLEMAR,CARRERA  99 #18A -09 LOCAL 1  - Barrio:FONTIBON VILLEMAR,2525500-3175741077,Privada,2,4.6397457,-74.1923648,Bosa
1089,11,Bogotá D.C,11001,BOGOTÁ,"1,100,126,585",SALUD Y BIENESTAR G & S SAS,"900,613,029",,AC 53 No. 73 - 32 AP 100 Piso 1,AC 53 No. 73 - 32 AP 100 Piso 1,7953200,Privada,1,4.6404975,-74.0663146,Chapinero
1090,11,Bogotá D.C,11001,BOGOTÁ,"1,100,126,600",RED MEDICA IPS SAS,"900,674,225",,CALLE 71 A Nº 70B-35,CALLE 71 A Nº 70B-35,6159034-6159035-3185162991,Privada,1,4.706666,-74.1213721,Engativá
1091,11,Bogotá D.C,11001,BOGOTÁ,"1,100,126,656",GAP BELLEZA INTEGRAL S.A.S.,"900,354,265",,CLL 114 6A-92 OF. D 507 CENTRO COMERCIAL HACIENDA SANTA BARBARA,CLL 114 6A-92 OF. D 507 CENTRO COMERCIAL HACIENDA SANTA BARBARA,5200952-4810046-3102216268,Privada,1,4.697546,-74.0670656,Suba
1092,11,Bogotá D.C,11001,BOGOTÁ,"1,100,126,672",SERVICIOS QUIRURGICOS DE CABEZA Y CUELLO SAS,"900,701,992",,CARRERA 16 No. 84A - 09 CS.720,CARRERA 16 No. 84A - 09 CS.720,6217552-6217541,Privada,1,4.5902581,-74.0944554,Antonio Nariño
1095,11,Bogotá D.C,11001,BOGOTÁ,"1,100,126,716",Laboral Health SAS,"900,693,544",,CL 50 # 8 27 CS 507,CL 50 # 8 27 CS 507,3380993,Privada,1,4.6374749,-74.0669591,Teusaquillo
1096,11,Bogotá D.C,11001,BOGOTÁ,"1,100,126,729",GRUPO DE SERVICIOS AMBULATORIOS SA,"830,134,293",,CARRERA 29 NUMERO 39 B 08,CARRERA 29 NUMERO 39 B 08,3440114,Privada,1,4.5692912,-74.1493244,Ciudad Bolivar
1097,11,Bogotá D.C,11001,BOGOTÁ,"1,100,126,739",INTEGRATIVE IPS SAS,"900,639,401",,CALLE 116 # 23 - 06 LOCAL 5 EDIFICIO BUSINESS CENTER 116,CALLE 116 # 23 - 06 LOCAL 5 EDIFICIO BUSINESS CENTER 116,6941331/6941353,Privada,1,4.7021318,-74.0826143,Suba
1099,11,Bogotá D.C,11001,BOGOTÁ,"1,100,126,767",ACOFOR LASER SAS,"900,346,465",,CALLE 119 Nº 7 - 14 CONS 414 - 415,CALLE 119 Nº 7 - 14 CONS 414 - 415,6297355 - 6297352 - 6203603,Privada,1,4.7043123,-74.0703771,Suba
1100,11,Bogotá D.C,11001,BOGOTÁ,"1,100,126,819",Certificando  Centro de Reconocimiento de Conductores SAS,"900,690,957",,Transversal 18 bis # 14-36  sur,Transversal 18 bis # 14-36  sur,3122574606,Privada,1,4.538614,-74.142303,Ciudad Bolivar
1102,11,Bogotá D.C,11001,BOGOTÁ,"1,100,126,841",BALMEC SAS,"900,665,589",,CL 50 # 13 -62 CS 607,CL 50 # 13 -62 CS 607,7002219 - 3153932419,Privada,1,4.6374141,-74.0661751,Chapinero
1104,11,Bogotá D.C,11001,BOGOTÁ,"1,100,126,881",GRUPO EMPRESARIAL ALIANZA ESTRATEGICA EN SALUD OCUPACIONAL SAS- GRUPO EMPRESARIAL ALESO SAS,"900,658,333",,CALLE 63 No 11-45 AP 303 OF 303 AP 402 0F 402,CALLE 63 No 11-45 AP 303 OF 303 AP 402 0F 402,4661243,Privada,1,4.6434932,-74.0540756,Chapinero
1105,11,Bogotá D.C,11001,BOGOTÁ,"1,100,126,887",CLINICA CENTENARIO S.A.S,"900,702,981",,CALLE 13 17 21,CALLE 13 17 21,7460111 Ext 1701,Privada,1,4.60064,-74.069504,La Candelaria
1106,11,Bogotá D.C,11001,BOGOTÁ,"1,100,126,891",INSTITUTO DE OSTEOPOROSIS S.A.S,"900,568,615",,AV. BOYACA No. 54 A - 15,AV. BOYACA No. 54 A - 15,4162481-8052353,Privada,1,4.6262943,-74.1386303,Kennedy
1110,11,Bogotá D.C,11001,BOGOTÁ,"1,100,126,941",BERGANDER SAS,"900,166,501",,Calle 51 No. 27-11,Calle 51 No. 27-11,4672323-4672322,Privada,1,4.685949,-74.1244493,Fontibón
1115,11,Bogotá D.C,11001,BOGOTÁ,"1,100,127,322",UNIDAD BIOMEDICA S.A.S,"900,221,472",,CRA 50 No.118-22,CRA 50 No.118-22,2139815 - 3008493768,Privada,1,4.6612306,-74.078022,Barrios Unidos
1116,11,Bogotá D.C,11001,BOGOTÁ,"1,100,127,342",GOMEZ FORERO SAS,"900,680,073",,KR 33 # 26 A 17,KR 33 # 26 A 17,2440020,Privada,1,4.5689916,-74.1505463,Ciudad Bolivar
1117,11,Bogotá D.C,11001,BOGOTÁ,"1,100,127,344",FISIORAD S.A.S,"900,738,441",,CL 71 # 13 10 PISO 1,CL 71 # 13 10 PISO 1,5412045- 3196470624- 3133122549,Privada,1,4.7062366,-74.1212778,Engativá
1119,11,Bogotá D.C,11001,BOGOTÁ,"1,100,127,364",CRC PROFESIONALES DE LA SALUD VILLA MAYOR S.A.S,"900,708,180",,TRANSVERSAL 35 #32 B - 36 SUR,TRANSVERSAL 35 #32 B - 36 SUR,7138636,Privada,1,4.5948716,-74.11697,Puente Aranda
1120,11,Bogotá D.C,11001,BOGOTÁ,"1,100,127,370",SERVICIO Y ATENCION EN SALUD - SANAS IPS SAS,"900,772,053",,"CARRERA 47 # 94-06 Piso 3,4 y 5","CARRERA 47 # 94-06 Piso 3,4 y 5",3017100085,Privada,1,4.5731881,-74.1587124,Ciudad Bolivar
1121,11,Bogotá D.C,11001,BOGOTÁ,"1,100,127,373",COTIDIANO Y FAMILIAR INSTITUCIÓN PRESTADORA EN SERVICIOS DE SALUD SAS CYF IPS SAS,"900,727,259",,Cl 48 28 67 of 204,Cl 48 28 67 of 204,5482906 / 3146001282,Privada,1,4.6686359,-74.1117523,Engativá
1122,11,Bogotá D.C,11001,BOGOTÁ,"1,100,127,385",AM SALUD SAS,"900,776,519",,Carrera 12A 77-41 PISO 4,Carrera 12A 77-41 PISO 4,3187072417,Privada,1,4.7165356,-74.0393518,Usaquén
1123,11,Bogotá D.C,11001,BOGOTÁ,"1,100,127,391",VIPAR SALUD SAS  SIGLA VPS S.A.S,"900,626,861",,AK 104 No 156-27 AP 001,AK 104 No 156-27 AP 001,3202560605-3103374118,Privada,1,4.7505686,-74.0940422,Suba
1124,11,Bogotá D.C,11001,BOGOTÁ,"1,100,127,418",STUDIO ORAL DIGITAL S.A.S,"900,681,772",,CARRERA 78 No. 8 -26,CARRERA 78 No. 8 -26,7009845 - 3209689760,Privada,1,4.6491262,-74.133643,Kennedy
1125,11,Bogotá D.C,11001,BOGOTÁ,"1,100,127,426",AVANZAR IPS REHABILITACIÓN Y HABILITACIÓN SAS,"900,741,253",,cl 55 No 72 23,cl 55 No 72 23,5482245  5482246,Privada,1,4.6789604,-74.1111659,Engativá
1126,11,Bogotá D.C,11001,BOGOTÁ,"1,100,127,466",INVIGEN SAS,"900,627,841",,CL 134 Nº 7-83 CS 252,CL 134 Nº 7-83 CS 252,6263712,Privada,1,4.742783,-74.125321,Suba
1127,11,Bogotá D.C,11001,BOGOTÁ,"1,100,127,480",PLATINUM HEALTH GROUP IPS S.A.S,"900,742,790",,CARRERA 18 Nº 36-37,CARRERA 18 Nº 36-37,7500174 - 3004678583,Privada,1,4.6255922,-74.07277963932391,Teusaquillo
1130,11,Bogotá D.C,11001,BOGOTÁ,"1,100,127,510",PROTEGER HEALTH CARE SAS,"900,768,835",,Calle 119 Nº 7-14 CS 313,Calle 119 Nº 7-14 CS 313,2154414 - 3107632253,Privada,1,4.7043123,-74.0703771,Suba
1131,11,Bogotá D.C,11001,BOGOTÁ,"1,100,127,511",PROCTOMEDICAL HMZ SAS,"900,610,494",,AC 127 # 19 A 28 CS 308 y 608,AC 127 # 19 A 28 CS 308 y 608,6333320,Privada,1,4.7040181,-74.0344695,Usaquén
1134,11,Bogotá D.C,11001,BOGOTÁ,"1,100,127,543",Be Corp SAS,"900,658,759",,AK 19 NO. 125 - 34,AK 19 NO. 125 - 34,2145634 - 3124817982,Privada,1,4.5621909,-74.1390913,Ciudad Bolivar
1136,11,Bogotá D.C,11001,BOGOTÁ,"1,100,127,569",Emdiagnostica SAS,"900,354,784",,KR 18 # 84 11 CS 401-402,KR 18 # 84 11 CS 401-402,7041234-7041238-3102825618,Privada,1,4.5770806,-74.1142508,Rafael Uribe Uribe
1138,11,Bogotá D.C,11001,BOGOTÁ,"1,100,127,600",Centro Nacional de Enfermedades Huerfanas y Linfedema IPS SAS CENEH IPS SAS,"900,771,147",,KR 16 # 82 29 CS 209,KR 16 # 82 29 CS 209,3104147 - 300 211 82 22,Privada,1,4.5902581,-74.0944554,Antonio Nariño
1139,11,Bogotá D.C,11001,BOGOTÁ,"1,100,127,605",CORPORACIÓN SALUD UN,"900,578,105",,Calle 44 No. 59-75,Calle 44 No. 59-75,Fijo 3904888,Privada,1,4.6299044,-74.0600051,Chapinero
1140,11,Bogotá D.C,11001,BOGOTÁ,"1,100,127,610",GRUPO EMPRESARIAL FUERZA LIDER SAS,"900,415,872",,Carrera 69 D #2 A 20,Carrera 69 D #2 A 20,7037078 - 3193702020,Privada,1,4.6506302,-74.1159171,Fontibón
1142,11,Bogotá D.C,11001,BOGOTÁ,"1,100,127,631",ASISTENCIA & DIAGNOSTICO MEDICO S.A.S.,"900,465,335",,CRA 9 NO. 53-58 CS 607,CRA 9 NO. 53-58 CS 607,3102314766,Privada,1,4.5003214,-74.115196,Usme
1143,11,Bogotá D.C,11001,BOGOTÁ,"1,100,127,636",CGR ODONTOLOGOS ASOCIADOS S.A.S,"900,764,645",,CL 19 NO. 100 50 LC 301,CL 19 NO. 100 50 LC 301,3173605090 / 3124488398,Privada,1,4.6571599,-74.1297501,Fontibón
1144,11,Bogotá D.C,11001,BOGOTÁ,"1,100,127,639",Tu IPS S.A.S,"900,590,676",,AK 72 Nº 48 A 11 Piso 1 - Normandìa,AK 72 Nº 48 A 11 Piso 1 - Normandìa,(1)6157528  3118126730-3175763797,Privada,1,4.6468867,-74.1298356,Kennedy
1146,11,Bogotá D.C,11001,BOGOTÁ,"1,100,127,709",CLINICA 134 SAS,"900,800,086",,AV CALLE 134 No 7-83 OFICINA 312 T 3 PISO 1 MOD 2,AV CALLE 134 No 7-83 OFICINA 312 T 3 PISO 1 MOD 2,7456556-3202836229-3118881340,Privada,1,4.7143814,-74.0379997,Usaquén
1148,11,Bogotá D.C,11001,BOGOTÁ,"1,100,127,905",DENTIX COLOMBIA SAS,"900,759,454",,CARRERA 19 NO 89 - 36,CARRERA 19 NO 89 - 36,3115404052,Privada,1,4.5397167,-74.1514746,Ciudad Bolivar
1149,11,Bogotá D.C,11001,BOGOTÁ,"1,100,127,957",OAK BUSINESS SAS,"900,770,767",,Diagonal 71 B # 98 04 Piso 1 y Mezanine,Diagonal 71 B # 98 04 Piso 1 y Mezanine,7030103 - 3002667624,Privada,1,4.5992934,-74.1967186,Bosa
1151,11,Bogotá D.C,11001,BOGOTÁ,"1,100,128,023",ASMED SALUD SAS,"900,767,027",,Calle 5 Sur No 71d- 14,Calle 5 Sur No 71d- 14,3173816515,Privada,1,4.5925429,-74.0971856,Antonio Nariño
1152,11,Bogotá D.C,11001,BOGOTÁ,"1,100,128,064",AEPSI SAS,"900,595,618",,calle 93 B 16 - 08 consultorio 301,calle 93 B 16 - 08 consultorio 301,3016260266,Privada,1,4.6750898,-74.0441888,Chapinero
1153,11,Bogotá D.C,11001,BOGOTÁ,"1,100,128,081",IPS PROACTIVA ENFASIS EN PATOLOGIAS CRONICAS SAS,"900,763,869",,Avenida Cr 30 # 75 - 65 local 107,Avenida Cr 30 # 75 - 65 local 107,3003244067,Privada,1,4.6656072,-74.0748929,Barrios Unidos
1155,11,Bogotá D.C,11001,BOGOTÁ,"1,100,128,122",S.O.S Consulta SAS,"900,803,427",,Calle 140 # 10A - 48  Oficina 501,Calle 140 # 10A - 48  Oficina 501,4673553 - 3124524416,Privada,1,4.7187475,-74.0345259,Usaquén
1156,11,Bogotá D.C,11001,BOGOTÁ,"1,100,128,137",MR ESTRATEGIAS EN SALUD SAS,"900,437,799",,carrera 70B No. 109-24,carrera 70B No. 109-24,5513467-3214598156,Privada,1,4.6610444,-74.1134924,Fontibón
1157,11,Bogotá D.C,11001,BOGOTÁ,"1,100,128,144",SAN ROQUE IPS SAS,"900,771,818",,CALLE 72 # 22- 42 OF 304,CALLE 72 # 22- 42 OF 304,2174239 Ext. 133 - 313644873,Privada,1,4.668131,-74.0740505,Barrios Unidos
1158,11,Bogotá D.C,11001,BOGOTÁ,"1,100,128,149",ALEJANDRO OROZCO SAS,"900,817,489",,AV CLL 116 No.9 72 CONS 701-702-703,AV CLL 116 No.9 72 CONS 701-702-703,3164474264 - 3144578279,Privada,1,4.6943073,-74.034846,Usaquén
1159,11,Bogotá D.C,11001,BOGOTÁ,"1,100,128,152",HOMEMEDICAL CARE S.A.S.,"900,760,871",,AVENIDA CARACAS N°  34 -86 OF 207,AVENIDA CARACAS N°  34 -86 OF 207,7510566-3134037359,Privada,1,4.62347305,-74.06902159087477,Santa Fe
1161,11,Bogotá D.C,11001,BOGOTÁ,"1,100,128,173",INSTITUTO NACIONAL DE INVESTIGACION Y MEDICINA ESPECIALIZADA  SAS (INVAMES SAS),"900,510,916",,CARRERA 14 No.98-95 CONSUL 306,CARRERA 14 No.98-95 CONSUL 306,6107626  3153429800,Privada,1,4.6754389,-74.0512977,Chapinero
1162,11,Bogotá D.C,11001,BOGOTÁ,"1,100,128,174",14-85 DENTAL SPA S.A.S,"900,811,857",,CARRERA 14 No.85-68 OF 303,CARRERA 14 No.85-68 OF 303,9261485 / 3175141407,Privada,1,4.670016,-74.05396729520422,Chapinero
1165,11,Bogotá D.C,11001,BOGOTÁ,"1,100,128,225",CRC FUTURO S.A.S sigla crc FUTURO,"900,762,319",,Calle 161 A # 17 - 15,Calle 161 A # 17 - 15,7436904 - 7436897,Privada,1,4.7559648,-74.0789706,Suba
1166,11,Bogotá D.C,11001,BOGOTÁ,"1,100,128,228",Health Suppliers SAS,"900,792,558",,CRA. 19A No.82-85 CS 816,CRA. 19A No.82-85 CS 816,7433754,Privada,1,4.5589394,-74.1483859,Ciudad Bolivar
1168,11,Bogotá D.C,11001,BOGOTÁ,"1,100,128,291",Healthy Clinicas de Adelgazamiento SAS,"900,793,968",,Cra. 60 Nº 66C 13 LC 3,Cra. 60 Nº 66C 13 LC 3,2507096 - 3133279685,Privada,1,4.6448352,-74.1027224,Teusaquillo
1169,11,Bogotá D.C,11001,BOGOTÁ,"1,100,128,321",GRUPO OPTILINE SAS,"900,542,671",,CALLE 19 9 01 OFICINA 805,CALLE 19 9 01 OFICINA 805,3632717,Privada,1,4.6567399,-74.1293366,Fontibón
1170,11,Bogotá D.C,11001,BOGOTÁ,"1,100,128,330",INNOVA ODONTOLOGIA ESPECIALIZADA SAS,"900,601,596",,CLL 52 A NO 20-45 Piso 1 cons 102-2 piso 2 consul 3-4,CLL 52 A NO 20-45 Piso 1 cons 102-2 piso 2 consul 3-4,2119345-5109843,Privada,1,4.640888,-74.0713668,Teusaquillo
1171,11,Bogotá D.C,11001,BOGOTÁ,"1,100,128,331",INVERSIONES COLMENARES SORONDO S.A.S,"900,744,648",,CALLE 97 #23-37 CONSULTORIO 310,CALLE 97 #23-37 CONSULTORIO 310,6100373-3107898719,Privada,1,4.6804109,-74.0454642,Chapinero
1172,11,Bogotá D.C,11001,BOGOTÁ,"1,100,128,337",UROCLINIC SAS,"900,812,685",,CALLE 83 N 19 36 CONSULTORIO 204,CALLE 83 N 19 36 CONSULTORIO 204,7626114 - 3203402624,Privada,1,4.6700461,-74.0596304,Chapinero
1173,11,Bogotá D.C,11001,BOGOTÁ,"1,100,128,342",CMG CIRUGIA GASTRO S A S,"900,639,938",,KR 18  84 11 CONS 605-1,KR 18  84 11 CONS 605-1,2579955,Privada,1,4.5770806,-74.1142508,Rafael Uribe Uribe
1175,11,Bogotá D.C,11001,BOGOTÁ,"1,100,128,349",GRUPO J D OPTICAS S A S SIGLA OPTICAS JD S A S,"900,542,496",,CRA 79 No. 8 A 05,CRA 79 No. 8 A 05,2825621-2815175,Privada,1,4.6504732,-74.1344259,Kennedy
1176,11,Bogotá D.C,11001,BOGOTÁ,"1,100,128,366",COE CENTRO OCUPACIONAL EMPRESARIAL SAS SIGLA COE OCUPACIONAL,"900,824,599",,KR 28 # 53A 53  PISO 1 CS 101 PISO 2 CS 7,KR 28 # 53A 53  PISO 1 CS 101 PISO 2 CS 7,6027862 - 3017858962,Privada,1,4.6345812,-74.0783927,Teusaquillo
1177,11,Bogotá D.C,11001,BOGOTÁ,"1,100,128,373",Cencisalud SAS,"900,763,514",,AK  45  114-78 OFC 402,AK  45  114-78 OFC 402,3003279,Privada,1,4.7364014,-74.0485756,Usaquén
1178,11,Bogotá D.C,11001,BOGOTÁ,"1,100,128,384",AMI PALLIUM COLOMBIA SAS,"900,642,294",,CARRERA 78 No 17-57 oficina 406 - Barrio:LA FELICIDAD,CARRERA 78 No 17-57 oficina 406 - Barrio:LA FELICIDAD,3156284710,Privada,2,4.6549544,-74.1309648,Fontibón
1180,11,Bogotá D.C,11001,BOGOTÁ,"1,100,128,442",MEDICAL HEALTH SOCIETY S.A.S,"900,786,675",,CALLE 31 SUR 51 A 11,CALLE 31 SUR 51 A 11,563-72-76 -3144512257,Privada,1,4.6005027,-74.1236355,Puente Aranda
1181,11,Bogotá D.C,11001,BOGOTÁ,"1,100,128,443",GNOSTIKA S.A.S SIGLA GNOSTIKA S.A.S,"900,691,995",,Cr 7B Bis N° 132-38 CONSULTORIO 409,Cr 7B Bis N° 132-38 CONSULTORIO 409,3906321,Privada,1,4.71115745,-74.03003819677329,Usaquén
1182,11,Bogotá D.C,11001,BOGOTÁ,"1,100,128,471",CV+ SAS,"900,831,938",,AK 68 # 90 88 LC 2 054,AK 68 # 90 88 LC 2 054,3102193697 - 3213107703,Privada,1,4.6826199,-74.0804981,Barrios Unidos
1183,11,Bogotá D.C,11001,BOGOTÁ,"1,100,128,474",CANUS SAS,"900,837,704",,Calle 39 No. 7 - 40 Ofic 209 Edificio Centro Comercial Plaza 39,Calle 39 No. 7 - 40 Ofic 209 Edificio Centro Comercial Plaza 39,3508604396 - 3223080,Privada,1,4.6276573,-74.0774418,Teusaquillo
1185,11,Bogotá D.C,11001,BOGOTÁ,"1,100,128,489",CLINICA DERMALINE LASER SAS,"900,838,788",,Carrera 18 # 80-32 Consultorio 408 y 409,Carrera 18 # 80-32 Consultorio 408 y 409,6112845/6113904,Privada,1,4.5770806,-74.1142508,Rafael Uribe Uribe
1188,11,Bogotá D.C,11001,BOGOTÁ,"1,100,128,551",CLINICA DEL COLON SAS,"805,019,003",,"CALLE 38 #29-86 CS 101, 102, 103, 202, 203","CALLE 38 #29-86 CS 101, 102, 103, 202, 203",6054849,Privada,1,4.6265418,-74.0706956,Teusaquillo
1190,11,Bogotá D.C,11001,BOGOTÁ,"1,100,128,592",MEDIC GLOBAL PROFESSIONAL IPS SAS,"900,835,330",,AC 161 NO 16 33,AC 161 NO 16 33,3187358139,Privada,1,4.7396416,-74.0383277,Usaquén
1191,11,Bogotá D.C,11001,BOGOTÁ,"1,100,128,646",QUIRÓN UNIDAD MÉDICA SAS,"900,849,809",,Cra 49C N° 93-22,Cra 49C N° 93-22,4758989 - 3138329098,Privada,1,4.5786167,-74.1568322,Ciudad Bolivar
1192,11,Bogotá D.C,11001,BOGOTÁ,"1,100,128,678",Centro Odontologico Oral Expert SAS,"900,827,091",,CALLE 120 A # 7-36 OF 904 - Barrio:USAQUEN,CALLE 120 A # 7-36 OF 904 - Barrio:USAQUEN,6 19 34 31,Privada,2,4.6967402,-74.0298759,Usaquén
1194,11,Bogotá D.C,11001,BOGOTÁ,"1,100,128,760",SYG AMBULANCIAS S.A.S.,"900,840,433",,CL 164B # 4 47 PI 1,CL 164B # 4 47 PI 1,3208555096 - 3213353137 -6728772,Privada,1,4.7397131,-74.019683,Usaquén
1195,11,Bogotá D.C,11001,BOGOTÁ,"1,100,128,772",CLINICA CARDIOINTENSIVA LTDA,"900,791,881",,CALLE 3 No. 25-10,CALLE 3 No. 25-10,7459072 - 7459079,Privada,1,4.5848734,-74.0697076,Santa Fe
1196,11,Bogotá D.C,11001,BOGOTÁ,"1,100,128,773",MEDICINA NUCLEAR DE BOGOTA S.A.S,"900,589,109",,KR 20 Nº 62-09,KR 20 Nº 62-09,7034991 - 7034982 - 3173651854,Privada,1,4.5611836,-74.1500928,Ciudad Bolivar
1197,11,Bogotá D.C,11001,BOGOTÁ,"1,100,128,774",GESTION MEDICA EN SALUD SAS,"900,435,790",,KR 14 # 119 89,KR 14 # 119 89,2152738 3124348898,Privada,1,4.6754389,-74.0512977,Chapinero
1198,11,Bogotá D.C,11001,BOGOTÁ,"1,100,128,779",CENTRO MEDICO FAMILIAR LA FLOR DE LOTO SAS,"900,724,001",,CARRERA 7 NO 54 69 PISO 3,CARRERA 7 NO 54 69 PISO 3,2555293-3143061630,Privada,1,4.5568144,-74.1205072,Rafael Uribe Uribe
1199,11,Bogotá D.C,11001,BOGOTÁ,"1,100,128,783",terapias catherin tatiana jimenez sas,"830,514,544",,CARRERA 17A # 137-58,CARRERA 17A # 137-58,3107658829,Privada,1,4.6939491,-74.0480921,Usaquén
1200,11,Bogotá D.C,11001,BOGOTÁ,"1,100,128,817",ZADA SALUD OCUPACIONAL SAS,"900,858,795",,KR 64 # 97 63,KR 64 # 97 63,2530712 - 3102041439,Privada,1,4.5977908,-74.1552055,Ciudad Bolivar
1201,11,Bogotá D.C,11001,BOGOTÁ,"1,100,128,828",CONSORCIO EMPRESARIAL DE PROFESIONALES SAS - CONSEMPRO SAS,"900,857,286",,TV 35 N° 37 83 SUR,TV 35 N° 37 83 SUR,3165390107,Privada,1,4.5948716,-74.11697,Puente Aranda
1202,11,Bogotá D.C,11001,BOGOTÁ,"1,100,128,840",COMPAÑIA CALIDAD Y CUIDADO EN SALUD S.A.S. SIGLA COMPCASA SAS,"900,543,651",,CARRERA 78 # 3 A 69 - Barrio:MANDALAY,CARRERA 78 # 3 A 69 - Barrio:MANDALAY,7442838 - 3156675815 - 3183270729,Privada,2,4.5907462,-74.1714934,Ciudad Bolivar
1203,11,Bogotá D.C,11001,BOGOTÁ,"1,100,128,858",COOPERATIVA DE TRABAJO ASOCIADO CEPA SALUD IPS SIGLA CEPA SALUD IPS CTA,"900,466,827",,CALLE 32A No 19-35 PISO 1,CALLE 32A No 19-35 PISO 1,7040433-3099519,Privada,1,4.6211577,-74.0726241,Teusaquillo
1205,11,Bogotá D.C,11001,BOGOTÁ,"1,100,128,863",AESTHETICLINE S.A.S,"900,870,114",,CL 53 B # 28 39 PI 1 - Barrio:galerias,CL 53 B # 28 39 PI 1 - Barrio:galerias,7448989,Privada,2,4.6435905,-74.0761533,Teusaquillo
1206,11,Bogotá D.C,11001,BOGOTÁ,"1,100,128,871",IPS SALUD OCUPACIONAL HORIZONTE LTDA SIGLA SOH,"900,486,009",,Calle 59 No. 13 - 33  Oficina 404,Calle 59 No. 13 - 33  Oficina 404,3227118,Privada,1,4.6516982,-74.0851759,Teusaquillo
1207,11,Bogotá D.C,11001,BOGOTÁ,"1,100,128,901",ETHICAL NURSES S.A.S.,"900,845,924",,CL 74 No. 15-13 of 208,CL 74 No. 15-13 of 208,5400403   3164204704,Privada,1,4.7114378,-74.1233836,Engativá
1208,11,Bogotá D.C,11001,BOGOTÁ,"1,100,128,908",CENTRO DE ENFERMEDADES HEPÁTICAS Y DIGESTIVAS SAS - CEHYD SAS,"900,726,935",,AC 127 No. 19A-28 Ed Acomedica 1 CS 412,AC 127 No. 19A-28 Ed Acomedica 1 CS 412,2582881,Privada,1,4.7040181,-74.0344695,Usaquén
1210,11,Bogotá D.C,11001,BOGOTÁ,"1,100,128,923",Medicina Especializada en Dolor y Trabajo Medt SAS. Sigla: Medt SAS,"900,821,118",,"Carrera 13 No. 48 26 Consultorio 102,303,403","Carrera 13 No. 48 26 Consultorio 102,303,403",3107681684,Privada,1,4.5592249,-74.1314313,Tunjuelito
1211,11,Bogotá D.C,11001,BOGOTÁ,"1,100,128,937",BE SANTABARBARA SAS,"900,820,454",,AV. CRA. 7 # 112 - 58,AV. CRA. 7 # 112 - 58,2155753 - 3138327713,Privada,1,4.7527835,-74.0244014,Usaquén
1212,11,Bogotá D.C,11001,BOGOTÁ,"1,100,128,942",HEALTH & LIFE IPS SAS SIGLA H&L UCC SAS,"900,900,122",,Avenida Carrera 30 No 77 40,Avenida Carrera 30 No 77 40,3115942812,Privada,2,4.6034764,-74.1008333,Puente Aranda
1214,11,Bogotá D.C,11001,BOGOTÁ,"1,100,129,003",cliniderma sas,"900,676,520",,Carrera 19 a Nº 82 - 85 cons 601,Carrera 19 a Nº 82 - 85 cons 601,7944919 - 3203038972,Privada,1,4.5589394,-74.1483859,Ciudad Bolivar
1215,11,Bogotá D.C,11001,BOGOTÁ,"1,100,129,008",S & S IPS SEGURIDAD Y SALUD EN EL TRABAJO SAS,"900,882,546",,AK 9 # 127 B 16  PI 3 CS 310,AK 9 # 127 B 16  PI 3 CS 310,3168260921,Privada,1,4.6958085,-74.0339068,Usaquén
1216,11,Bogotá D.C,11001,BOGOTÁ,"1,100,129,009",CLINICA NEFROUROS SAS,"900,231,793",,CALLE 44 Nº 8-31,CALLE 44 Nº 8-31,7449484,Privada,1,4.6311603,-74.06580005295453,Chapinero
1217,11,Bogotá D.C,11001,BOGOTÁ,"1,100,129,015",AG ASISTENCIAS IPS SAS,"900,863,547",,AK 45 N° 93-39 Oficina 101,AK 45 N° 93-39 Oficina 101,7042621,Privada,1,4.7364014,-74.0485756,Usaquén
1218,11,Bogotá D.C,11001,BOGOTÁ,"1,100,129,035",HUGO BALAGUERA CIRUGIA PLASTICA & MEDICINA ESTETICA S.A.S.  -  SIGLA: HUGO BALAGUERA CIRUGIA PLASTICA & MEDICINA ESTETICA S.A.S.,"900,741,819",,CALLE 127 A Nº 7-53 CON 3001,CALLE 127 A Nº 7-53 CON 3001,5200360-3144610909,Privada,1,4.703464,-74.02931207631701,Usaquén
